group,angle_id_6,angle_id_7,max_rpm_id_0,max_rpm_id_1,influence,baseline,bias,baseline_corrected,influence_corrected,absolute_influence,relative_influence
439,-1.101338487685381,-0.697891100721886,5800.0,5800.0,-8.548918646810217,-8.701868282687602,-0.814607841294081,-7.887260441393521,-7.734310805516135,0.15294963587738586,-1.9391984962824775
440,-1.024639448291099,-0.697891100721886,5800.0,5800.0,-8.548221379622673,-8.662067913638495,-0.8227412449416673,-7.8393266686968275,-7.725480134681005,0.11384653401582234,-1.4522488834458491
441,-0.9494743896847022,-0.697891100721886,5800.0,5800.0,-8.447086338865205,-8.570605668064973,-0.8033521284819762,-7.767253539582996,-7.643734210383228,0.12351932919976782,-1.5902574644988252
442,-0.8727753502904205,-0.697891100721886,5800.0,5800.0,-8.747660546522182,-8.679439097503852,-0.6823329353046583,-7.997106162199194,-8.065327611217523,-0.0682214490183286,0.8530766959278154
443,-1.527785146717589,-0.6104541958124046,5800.0,5800.0,-8.143827330050488,-8.488312243427531,-0.6715335246793173,-7.816778718748214,-7.472293805371171,0.3444849133770429,-4.40699328677183
444,-1.4449501841717645,-0.6104541958124046,5800.0,5800.0,-8.102698830791157,-8.473172449603029,-0.6483832595384754,-7.824789190064553,-7.454315571252682,0.3704736188118716,-4.734614694569365
445,-1.3636492024138254,-0.6104541958124046,5800.0,5800.0,-8.07448872571051,-8.272361079398832,-0.6422230466841591,-7.630138032714673,-7.43226567902635,0.19787235368832334,-2.593299791431476
446,-1.2823482206558867,-0.6104541958124046,5800.0,5800.0,-8.150305829216538,-8.342043718697195,-0.6599513577882199,-7.682092360908975,-7.490354471428319,0.19173788948065607,-2.4959071106243362
447,-1.1995132581100618,-0.6104541958124046,5800.0,5800.0,-8.106322388234103,-8.42000814681864,-0.6553612016433354,-7.764646945175304,-7.450961186590767,0.31368575858453696,-4.039923010014653
448,-1.1182122763521227,-0.6104541958124046,5800.0,5800.0,-8.219281812866187,-8.554204835571367,-0.642020117761225,-7.912184717810142,-7.577261695104962,0.3349230227051798,-4.233003078799158
449,-1.036911294594184,-0.6104541958124046,5800.0,5800.0,-8.251353795411157,-8.459875617037175,-0.6841104823938338,-7.775765134643342,-7.567243313017324,0.20852182162601807,-2.6816887858018172
450,-0.9540763320483592,-0.6104541958124046,5800.0,5800.0,-8.244631555242085,-8.468331862194269,-0.6887781014623716,-7.779553760731897,-7.555853453779713,0.22370030695218368,-2.8754902123221275
451,-0.8727753502904205,-0.6104541958124046,5800.0,5800.0,-8.59383776366547,-8.417314546440034,-0.6137384606083768,-7.803576085831657,-7.980099303057092,-0.1765232172254354,2.2620810674984613
452,-1.613688070839185,-0.5230172909029229,5800.0,5800.0,-8.131176659512697,-8.363402494207605,-0.5732483746892736,-7.7901541195183315,-7.557928284823423,0.23222583469490843,-2.9810172062329756
453,-1.5155133004145038,-0.5230172909029229,5800.0,5800.0,-7.925088075826106,-8.199185011271911,-0.5381997514381521,-7.660985259833759,-7.386888324387954,0.2740969354458054,-3.5778287798422577
454,-1.4173385299898231,-0.5230172909029229,5800.0,5800.0,-7.9388175864164,-8.43454469701626,-0.5860891220593183,-7.848455574956942,-7.352728464357082,0.4957271105998604,-6.316237709004042
455,-1.319163759565142,-0.5230172909029229,5800.0,5800.0,-7.9898105301281825,-8.293950008646247,-0.5936164816064017,-7.700333527039845,-7.396194048521781,0.30413947851806444,-3.949692275666681
456,-1.2209889891404608,-0.5230172909029229,5800.0,5800.0,-7.842346405908524,-8.445199104504141,-0.6001954766840715,-7.84500362782007,-7.242150929224453,0.6028526985956173,-7.68454327360375
457,-1.1228142187157797,-0.5230172909029229,5800.0,5800.0,-7.983848209277161,-8.325771585539664,-0.6080492726385253,-7.717722312901139,-7.375798936638636,0.34192337626250335,-4.430366400860726
458,-1.024639448291099,-0.5230172909029229,5800.0,5800.0,-8.101816433770104,-8.372247261843508,-0.5955268057106567,-7.776720456132852,-7.506289628059447,0.2704308280734047,-3.477440517488814
459,-0.9264646778664178,-0.5230172909029229,5800.0,5800.0,-8.171085065811988,-8.296538793754776,-0.6178210476814409,-7.6787177460733345,-7.553264018130547,0.1254537279427872,-1.6337848595482034
460,-0.8282899074417367,-0.5230172909029229,5800.0,5800.0,-8.279788050934231,-8.241371259280328,-0.5529333742404577,-7.68843788503987,-7.726854676693773,-0.038416791653903104,0.49966966278877445
461,-1.613688070839185,-0.4355803859934413,5800.0,5800.0,-8.065375713757424,-8.277053941878156,-0.5281304645557661,-7.74892347732239,-7.537245249201658,0.21167822812073211,-2.7317114272739818
462,-1.5155133004145038,-0.4355803859934413,5800.0,5800.0,-7.7662326308461775,-8.169398065142053,-0.5414480277723865,-7.627950037369667,-7.2247846030737914,0.40316543429587526,-5.285370673913041
463,-1.4173385299898231,-0.4355803859934413,5800.0,5800.0,-7.67045181713572,-8.288202169880874,-0.5232577202634227,-7.764944449617452,-7.147194096872298,0.617750352745154,-7.955631321684319
464,-1.319163759565142,-0.4355803859934413,5800.0,5800.0,-7.687378823431971,-8.232582874678165,-0.5271885744401024,-7.705394300238063,-7.160190248991869,0.545204051246194,-7.075615211921725
465,-1.2209889891404608,-0.4355803859934413,5800.0,5800.0,-7.7561517754496645,-8.071213655177674,-0.5343140766948139,-7.53689957848286,-7.22183769875485,0.3150618797280096,-4.180258426521718
466,-1.1228142187157797,-0.4355803859934413,5800.0,5800.0,-7.868670261858965,-8.216156309821299,-0.5349500056279988,-7.6812063041933,-7.333720256230966,0.3474860479623345,-4.523847351588982
467,-1.024639448291099,-0.4355803859934413,5800.0,5800.0,-7.966900095239386,-8.309598097120013,-0.5244074509828051,-7.785190646137208,-7.442492644256581,0.3426980018806267,-4.401921769901214
468,-0.9264646778664178,-0.4355803859934413,5800.0,5800.0,-8.228103710200173,-8.262908090885096,-0.5420321057465483,-7.720875985138548,-7.686071604453625,0.034804380684922975,-0.45078279656240877
469,-0.8282899074417367,-0.4355803859934413,5800.0,5800.0,-8.380420155530768,-8.234058851704878,-0.4690219558997191,-7.765036895805159,-7.911398199631049,-0.14636130382588952,1.884875832398904
470,-1.6581735136878688,-0.3496774618718454,5800.0,5800.0,-7.915475291921912,-8.204389402863903,-0.41421793282162966,-7.7901714700422735,-7.501257359100283,0.2889141109419908,-3.7087002776900753
471,-1.549260877747988,-0.3496774618718454,5800.0,5800.0,-7.666027513337367,-8.04084342593948,-0.41112494135802097,-7.629718484581459,-7.254902571979346,0.3748159126021129,-4.91257853562436
472,-1.4403482418081075,-0.3496774618718454,5800.0,5800.0,-7.56781426244569,-8.10150767788291,-0.41534350755130867,-7.686164170331602,-7.152470754894382,0.5336934154372202,-6.943559929376257
473,-1.331435605868227,-0.3496774618718454,5800.0,5800.0,-7.696096877628397,-8.139670451482138,-0.4194649421243554,-7.720205509357783,-7.276631935504042,0.4435735738537403,-5.745618731471303
474,-1.2209889891404608,-0.3496774618718454,5800.0,5800.0,-7.652119905738786,-8.119875159463424,-0.4411439852201304,-7.6787311742432935,-7.210975920518655,0.4677552537246381,-6.091569598029761
475,-1.1120763532005804,-0.3496774618718454,5800.0,5800.0,-7.869072404492043,-8.142115484070532,-0.4417421176133157,-7.700373366457216,-7.4273302868787265,0.27304307957848906,-3.545842085630071
476,-1.0031637172607,-0.3496774618718454,5800.0,5800.0,-7.961069694161415,-8.214009544794644,-0.4502381217647958,-7.763771423029848,-7.510831572396619,0.2529398506332292,-3.2579507671095023
477,-0.8942510813208191,-0.3496774618718454,5800.0,5800.0,-8.082078082446985,-8.26816950559,-0.4523609200649763,-7.8158085855250246,-7.6297171623820095,0.18609142314301508,-2.3809618813804976
478,-0.7853384453809387,-0.3496774618718454,5800.0,5800.0,-8.29849084544986,-8.228708128679731,-0.35414540964945795,-7.874562719030273,-7.944345435800402,-0.06978271677012948,0.886178944279499
479,-1.7011249757486666,-0.262240556962364,5800.0,5800.0,-7.599338001571596,-8.061618707245394,-0.3584481807882113,-7.703170526457183,-7.2408898207833845,0.4622807056737983,-6.001174504524554
480,-1.587610397445129,-0.262240556962364,5800.0,5800.0,-7.508103104666893,-8.061104260272911,-0.3661246297518119,-7.694979630521099,-7.141978474915081,0.5530011556060179,-7.186518771441751
481,-1.4725618383537062,-0.262240556962364,5800.0,5800.0,-7.517687559127808,-7.827123548878069,-0.3577031942183815,-7.469420354659687,-7.159984364909426,0.309435989750261,-4.142704186640453
482,-1.357513279262283,-0.262240556962364,5800.0,5800.0,-7.5081244814549395,-8.03148366665018,-0.35882014613874685,-7.672663520511433,-7.1493043353161925,0.5233591851952406,-6.821088710538883
483,-1.2439987009587457,-0.262240556962364,5800.0,5800.0,-7.546968527772825,-8.100084661631552,-0.3671316839657971,-7.732952977665755,-7.179836843807028,0.5531161338587269,-7.1527155985072195
484,-1.1289501418673225,-0.262240556962364,5800.0,5800.0,-7.818196770566181,-8.126276427105918,-0.41037417169694285,-7.715902255408975,-7.407822598869238,0.30807965653973657,-3.99278848204392
485,-1.0139015827758993,-0.262240556962364,5800.0,5800.0,-8.06655494492604,-8.267330426746392,-0.42097943787042763,-7.846350988875964,-7.645575507055612,0.20077548182035265,-2.558838906199822
486,-0.9003870044723619,-0.262240556962364,5800.0,5800.0,-8.023214584216475,-8.12563770159716,-0.4248361400421123,-7.700801561555048,-7.598378444174363,0.10242311738068466,-1.3300319007311496
487,-0.7853384453809387,-0.262240556962364,5800.0,5800.0,-8.200535568846831,-8.125375741152087,-0.37236775798289146,-7.753007983169196,-7.82816781086394,-0.07515982769474405,0.9694279672858144
488,-1.7456104185973502,-0.1748036520528824,5800.0,5800.0,-7.643686362635453,-7.997488201890953,-0.35656422017684436,-7.640923981714109,-7.287122142458609,0.35380183925550046,-4.6303541312831005
489,-1.62595991714227,-0.1748036520528824,5800.0,5800.0,-7.558815062631099,-7.898394831492027,-0.3185901743150717,-7.579804657176955,-7.2402248883160265,0.33957976886092833,-4.480059635038173
490,-1.5047754348993043,-0.1748036520528824,5800.0,5800.0,-7.364503183822542,-8.025615546650412,-0.3386197282827744,-7.686995818367638,-7.025883455539768,0.6611123628278701,-8.60039966781535
491,-1.3851249334442244,-0.1748036520528824,5800.0,5800.0,-7.253171803800507,-7.888588087402121,-0.3565048127944025,-7.532083274607718,-6.8966669910061045,0.6354162836016135,-8.43612929431807
492,-1.2654744319891449,-0.1748036520528824,5800.0,5800.0,-7.4465100450055965,-8.026084394589839,-0.3779873789661018,-7.648097015623737,-7.068522666039494,0.5795743495842425,-7.578020367684569
493,-1.1458239305340645,-0.1748036520528824,5800.0,5800.0,-7.674329349359001,-8.083662919865372,-0.3932169687545477,-7.690445951110824,-7.281112380604453,0.4093335705063712,-5.322624632024704
494,-1.024639448291099,-0.1748036520528824,5800.0,5800.0,-8.043167682959261,-8.151973131388027,-0.39283307686324653,-7.759140054524781,-7.650334606096014,0.10880544842876638,-1.4022874656749615
495,-0.9049889468360188,-0.1748036520528824,5800.0,5800.0,-8.145553281745435,-8.21145174141785,-0.43839615253124603,-7.773055588886604,-7.707157129214189,0.06589845967241459,-0.8477806303949738
496,-0.7853384453809387,-0.1748036520528824,5800.0,5800.0,-8.225327477102613,-8.260856600224512,-0.34365212960382585,-7.917204470620686,-7.8816753474987875,0.03552912312189882,-0.448758438079261
497,-1.833047323506832,-0.0873667471434007,5800.0,5800.0,-7.729571693860851,-7.963838947948656,-0.33652374729807716,-7.627315200650579,-7.393047946562774,0.23426725408780502,-3.071424845112248
498,-1.7072608989002092,-0.0873667471434007,5800.0,5800.0,-7.494508125236101,-8.043320695059354,-0.3165935173449745,-7.72672717771438,-7.177914607891127,0.5488125698232524,-7.102781775525237
499,-1.581474474293587,-0.0873667471434007,5800.0,5800.0,-7.439160422671823,-8.045101345136747,-0.33792420999956085,-7.707177135137186,-7.101236212672262,0.6059409224649235,-7.862034462688366
500,-1.4556880496869642,-0.0873667471434007,5800.0,5800.0,-7.268680571116591,-7.962845470486175,-0.3512430326199013,-7.611602437866273,-6.9174375384966895,0.6941648993695839,-9.119826016086254
501,-1.331435605868227,-0.0873667471434007,5800.0,5800.0,-7.3598514084490185,-8.124769427559592,-0.35071478646513043,-7.7740546410944615,-7.009136621983888,0.7649180191105733,-9.839370244031178
502,-1.2056491812616046,-0.0873667471434007,5800.0,5800.0,-7.688272367535668,-8.195106721701427,-0.3355794512843134,-7.8595272704171135,-7.352692916251355,0.5068343541657585,-6.448662072507323
503,-1.079862756654982,-0.0873667471434007,5800.0,5800.0,-7.9579381650244745,-8.256946220088055,-0.3766163275299202,-7.8803298925581355,-7.581321837494555,0.29900805506358097,-3.7943596161621613
504,-0.9540763320483592,-0.0873667471434007,5800.0,5800.0,-8.208595721313225,-8.120129733250058,-0.3591074107885765,-7.761022322461482,-7.849488310524649,-0.08846598806316663,1.1398754492321677
